id,title,company_display_name,location_display,location_area,salary_min,salary_max,salary_is_predicted,contract_type,contract_time,category_label,created,description,redirect_url,search_query,search_location
5794244993,AI Engineer,SLR Consulting,"Edinburgh, Scotland","UK, Scotland, Edinburgh",64547.04,64547.04,1,,full_time,Engineering Jobs,2026-07-09T16:26:01Z,"About the Role SLR is seeking an AI Development Engineer who enjoys building AI systems that operate reliably in the real world. This role sits at the intersection of AI engineering, software development, and infrastructure, focusing on designing and implementing production-grade systems powered by large language models (LLMs). You will work hands-on across the full delivery lifecycle—moving quickly from concept to prototype to production. Working closely with product, engineering, and data tea…",https://www.adzuna.co.uk/jobs/details/5794244993?utm_medium=api&utm_source=c0698c3f,software developer,Edinburgh
5785702713,ERP Functional Analyst,Miller Homes,"Edinburgh, Scotland","UK, Scotland, Edinburgh",45000,50000,0,,full_time,IT Jobs,2026-07-02T18:46:55Z,"ERP Functional Analyst Newcastle (NE27 0QJ) or Edinburgh (EH12 9DH) Competitive salary attractive benefits At Miller Homes we are building homes in a way which allows us to build better places for people to belong to, better homes for customers and better places for communities to thrive and nature to prosper. We are also creating a better working environment for our people. We create better places where people and planet prosper. We are looking to recruit an ERP Functional Analyst to join our…",https://www.adzuna.co.uk/jobs/land/ad/5785702713?se=xPi0pg6G8RGJg-uPs_L7lA&utm_medium=api&utm_source=c0698c3f&v=7AC99237ECB794DE1D4DD4103EF2556368344EBA,software developer,Edinburgh
5803452398,Business Systems Consultant - Contract,Head Resourcing,"Edinburgh, Scotland","UK, Scotland, Edinburgh",78000,104000,0,contract,,IT Jobs,2026-07-16T17:59:47Z,"Business Systems (Support) Consultant Contract 3 months initially with potential to extend Edinburgh (circa 2-3 days pw onsite) £300-£400 per day (via Umbrella Company) A well-known Edinburgh based Client that we've worked with for many years (a well-known name to many) is currently looking to add a Business Systems Consultant to their Product Support team. Working in a Support capacity, this Contract will focus on delivering system improvements, configuring solutions, managing releases and sup…",https://www.adzuna.co.uk/jobs/land/ad/5803452398?se=xPi0pg6G8RGJg-uPs_L7lA&utm_medium=api&utm_source=c0698c3f&v=F0997FDD6642B1FABEEC5FAB8866CEF6BC807FD7,software developer,Edinburgh
5723452442,Solution Architect,Scott Logic,"Edinburgh, Scotland","UK, Scotland, Edinburgh",55600.69,55600.69,1,,full_time,IT Jobs,2026-05-08T22:02:54Z,"This is a hands-on, client-facing role, offering the opportunity to shape impactful technology projects for our clients. You’ll typically provide technical leadership for one or more multidisciplinary teams delivering small to medium projects, or with the support of a Principal Architect on advisory engagements or larger programmes of work. You’ll have the opportunity to further develop your career by working alongside colleagues with a wide range of architectural experience, participating in o…",https://www.adzuna.co.uk/jobs/details/5723452442?utm_medium=api&utm_source=c0698c3f,software developer,Edinburgh
5688570759,Technical Specialist- Integration,InterSystems,"Edinburgh, Scotland","UK, Scotland, Edinburgh",46622.16,46622.16,1,,,IT Jobs,2026-04-03T11:14:53Z,"The Technical Specialist will be required to perform custom development tasks (including integration to systems and devices) and provide support for the technical implementation tools of InterSystems healthcare applications and related products in a successful, standard and timely manner. The Technical Specialist will be responsible for site specific technical setup activities such as; integrations, data migration, reporting and data extraction, analytics cubes, database updates, environment co…",https://www.adzuna.co.uk/jobs/details/5688570759?utm_medium=api&utm_source=c0698c3f,software developer,Edinburgh
5797953670,Senior Developer,Baillie Gifford & Co,"Edinburgh, Scotland","UK, Scotland, Edinburgh",48566.05,48566.05,1,,,IT Jobs,2026-07-12T13:50:29Z,"Job Title Senior Developer Department Application Development & Enablement-BG-UK Overview of Department Purpose of Role The objective of the Investment & Trading stream is to provide the both the Investment and the Trading business teams with first-class Information System capabilities, including the development and delivery of new applications and enhancements to existing systems. The department is responsible for bespoke and packaged software development, focusing on applications essential to…",https://www.adzuna.co.uk/jobs/details/5797953670?utm_medium=api&utm_source=c0698c3f,software developer,Edinburgh
5789987980,Lead Systems Engineer,Leonardo,"Edinburgh, Scotland","UK, Scotland, Edinburgh",91553.33,91553.33,1,permanent,part_time,Engineering Jobs,2026-07-06T16:39:25Z,"hackajob is collaborating with Leonardo to connect them with exceptional professionals for this role. Job Description: Salary: £59,500 to £75,000 Leonardo UK operates a grade-based salary framework with broad bands. The salary range shown reflects the approved grade band for this role, or a narrower hiring range published within that band, and is benchmarked against the external market. Exceptions above the standard range are managed through governance controls to protect internal equity. At Le…",https://www.adzuna.co.uk/jobs/land/ad/5789987980?se=xPi0pg6G8RGJg-uPs_L7lA&utm_medium=api&utm_source=c0698c3f&v=8EA5F1EAA4B6834A6079A82849ADEC8F689D0D67,software developer,Edinburgh
5791079777,Business Analyst/Senior Business Analyst,Sanderson Recruitment,"Edinburgh, Scotland","UK, Scotland, Edinburgh",65000,65000,0,,,IT Jobs,2026-07-07T15:07:52Z,"Business Analyst/Senior Business Analyst Edinburgh - Hybrid Working Salary: c£60k DOE We're working with a growing Edinburgh-based technology consultancy who are looking for a few Business Analysts to join their team and contribute to cutting-edge projects across their own products and international client base. This is a brilliant opportunity for someone who enjoys working closely with customers, understanding business challenges, shaping clear requirements, and supporting technical teams. The…",https://www.adzuna.co.uk/jobs/details/5791079777?utm_medium=api&utm_source=c0698c3f,software developer,Edinburgh
5791079972,Senior Project Manager,Sanderson Recruitment,"Edinburgh, Scotland","UK, Scotland, Edinburgh",70000,70000,0,,,IT Jobs,2026-07-07T15:07:54Z,"Senior Project Manager Edinburgh - Hybrid Working Salary: c£70,000 We're working with a growing technology consultancy that is looking for a Senior Project Manager to join its delivery function at an exciting stage of growth. This is a brilliant opportunity for someone who enjoys taking ownership of complex client engagements, working closely with technical teams, and bringing structure, pace, and confidence to software delivery projects. The role Take ownership of the full project lifecycle, f…",https://www.adzuna.co.uk/jobs/details/5791079972?utm_medium=api&utm_source=c0698c3f,software developer,Edinburgh
5753385320,Senior Account Executive - AI Software Sales & professional services,MaxAccelerate,"Edinburgh, Scotland","UK, Scotland, Edinburgh",55730.34,55730.34,1,permanent,full_time,Sales Jobs,2026-06-05T20:03:16Z,"Senior Account Executive – AI Software Sales, Maximo Talent & Professional Services Fully Remote About DataMax AI & MaxAccelerate DataMax AI and MaxAccelerate are part of one of the most exciting and fast-growing technology groups currently operating in the enterprise software, AI, professional services and IBM Maximo market. MaxAccelerate supports global enterprise clients with IBM Maximo, IBM MAS 8/9, Enterprise Asset Management, EAM, asset management, upgrade, implementation and managed serv…",https://www.adzuna.co.uk/jobs/details/5753385320?utm_medium=api&utm_source=c0698c3f,software developer,Edinburgh
5718942114,"Applied Scientist, Intelligent Talent Acquisition - Lead Generation & Detection Services",Amazon Development Centre  Limited,"Edinburgh, Scotland","UK, Scotland, Edinburgh",63126.66,63126.66,1,,full_time,Scientific & QA Jobs,2026-05-05T01:38:23Z,"Do you want to make a real difference to real people's lives? Want to design and build fair and explainable systems which automate recruitment processes across Amazon? Come and be part of a team that develops new machine learning (ML) technologies, which help Amazon scale for its customers by recruiting diverse teams. Join our Recommendations team within Intelligent Talent Acquisition (ITA) where you’ll build machine learning products that transform how job seekers find opportunities and recrui…",https://www.adzuna.co.uk/jobs/details/5718942114?utm_medium=api&utm_source=c0698c3f,software developer,Edinburgh
5737558915,Senior Web Developer - Tools,Rockstar Games,"Edinburgh, Scotland","UK, Scotland, Edinburgh",45299.41,45299.41,1,permanent,full_time,IT Jobs,2026-05-22T13:02:28Z,"At Rockstar Games, we create world-class entertainment experiences. Become part of a team working on some of the most rewarding, large-scale creative projects to be found in any entertainment medium - all within an inclusive, highly-motivated environment where you can learn and collaborate with some of the most talented people in the industry. Rockstar is on the lookout for a passionate Web Developer with strong experience in React and .NET to help build modern, scalable applications that help …",https://www.adzuna.co.uk/jobs/details/5737558915?utm_medium=api&utm_source=c0698c3f,software developer,Edinburgh
5600192666,Technical Specialist- Integration,InterSystems,"Edinburgh, Scotland","UK, Scotland, Edinburgh",49224.97,49224.97,1,,,IT Jobs,2026-01-25T17:01:49Z,"The successful candidate will be responsible for delivering highly complex technical tasks required to assure the successful implementation of TrakCare and HealthShare solutions across the UK landscape. This is an exciting opportunity for candidates experienced in InterSystems technology stack or for highly experienced integration experts with substantial NHS and healthcare technology experience. This is an excellent opportunity to join an expanding team, with a number of exciting and innovativ…",https://www.adzuna.co.uk/jobs/details/5600192666?utm_medium=api&utm_source=c0698c3f,software developer,Edinburgh
5723441087,QHSE Specialist,Viridien,"Edinburgh, Scotland","UK, Scotland, Edinburgh",41985.58,41985.58,1,,full_time,Engineering Jobs,2026-05-08T21:49:26Z,"As part of the Sercel Group, Sercel Concept is a world leading provider of software systems and services. For over 40 years, our teams have been committed to delivering innovative, client-driven solutions. Our dedication to continuous development ensures that our customers not only have access to, but also help define the latest advances in technology. In addition to providing solutions to optimise the data quality, operational efficiency, and transparency of offshore and onshore operations in …",https://www.adzuna.co.uk/jobs/details/5723441087?utm_medium=api&utm_source=c0698c3f,software developer,Edinburgh
5806660324,"Higher Education Account Manager, UK Education",Amazon,"Edinburgh, Scotland","UK, Scotland, Edinburgh",56333.09,56333.09,1,,,IT Jobs,2026-07-19T01:53:50Z,"Description Would you like to be part of a team focused on increasing adoption of Amazon Web Services in Higher Education in Scotland? Do you have the business savvy and the technical background necessary to help establish Amazon as a key technology platform provider? As Account Manager in Higher Education, you will have the exciting opportunity to help promote the growth and shape the future of an emerging technology. Your responsibility will be to increase the market penetration of AWS in the…",https://www.adzuna.co.uk/jobs/details/5806660324?utm_medium=api&utm_source=c0698c3f,software developer,Edinburgh
5749563823,Head of Data Science,Optima Partners,"Edinburgh City Centre, Edinburgh","UK, Scotland, Edinburgh, Edinburgh City Centre",79033.57,79033.57,1,,,IT Jobs,2026-06-02T21:40:31Z,"Optima Partners is a fast‑growing professional services firm helping leading organisations transform customer engagement at the intersection of marketing, technology and data. As we scale from 100 to 300 people we’re growing our Advanced Data Practice team through the appointment of a Head of Data Science to drive both client impact and team growth About the role In this role you will shape and deliver the data science agenda ensuring machine learning and analytics solutions are not only techni…",https://www.adzuna.co.uk/jobs/details/5749563823?utm_medium=api&utm_source=c0698c3f,data scientist,Edinburgh
5785983786,Lead Data Scientist,Optima Partners,"Edinburgh City Centre, Edinburgh","UK, Scotland, Edinburgh, Edinburgh City Centre",56182,56182,1,,,IT Jobs,2026-07-02T22:10:15Z,"We are looking for a Lead Data Scientist to lead the design and delivery of machine learning, statistical modelling and experimentation solutions that solve complex business problems and drive measurable outcomes across our client base. You will combine strong hands-on technical expertise with consulting, delivery leadership and stakeholder management skills, guiding project teams and translating data into clear, actionable insight. The role focuses on leading end-to-end data science delivery, …",https://www.adzuna.co.uk/jobs/details/5785983786?utm_medium=api&utm_source=c0698c3f,data scientist,Edinburgh
5785934003,Senior Data Scientist,Optima Partners,"Edinburgh City Centre, Edinburgh","UK, Scotland, Edinburgh, Edinburgh City Centre",55072.12,55072.12,1,,,IT Jobs,2026-07-02T22:02:16Z,"We are looking for a Senior Data Scientist to lead the design and delivery of machine learning, statistical modelling and experimentation solutions that solve complex business problems and drive measurable outcomes across our client base. You will combine hands-on technical expertise with strong consulting and stakeholder skills, shaping analytical approaches, guiding delivery and translating data into clear, actionable insight. The role focuses on developing scalable data science solutions, va…",https://www.adzuna.co.uk/jobs/details/5785934003?utm_medium=api&utm_source=c0698c3f,data scientist,Edinburgh
5784208062,Core Data Scientist,Optima Partners,"Edinburgh City Centre, Edinburgh","UK, Scotland, Edinburgh, Edinburgh City Centre",46744.1,46744.1,1,,,IT Jobs,2026-07-01T21:47:57Z,"We are looking for a Core Data Scientist to apply ML, statistical modelling and experimentation to solve complex business problems and drive measurable outcomes across our client base. You will work hands-on with large datasets, developing and deploying models, running tests and translating data into clear, actionable insights. The role focuses on building scalable data science solutions, validating performance through experimentation and partnering with stakeholders to ensure analytical output…",https://www.adzuna.co.uk/jobs/details/5784208062?utm_medium=api&utm_source=c0698c3f,data scientist,Edinburgh
5586578867,Senior Data Scientist,Optima Partners,"Edinburgh City Centre, Edinburgh","UK, Scotland, Edinburgh, Edinburgh City Centre",56843.34,56843.34,1,,,IT Jobs,2026-01-15T19:16:54Z,"As a Senior Data Scientist within our professional services firm, you’ll lead the delivery of analytical solutions that drive measurable value for our clients. From discovery to deployment, you’ll apply the full suite of analytical techniques, from straight forward analysis to advanced techniques to solve real-world problems, working closely with both clients and internal teams to ensure solutions are practical, scalable, and aligned with business goals. What You’ll Do Design, implement and del…",https://www.adzuna.co.uk/jobs/details/5586578867?utm_medium=api&utm_source=c0698c3f,data scientist,Edinburgh
5679721717,Data Scientist - Water Sector,Stantec,"Edinburgh, Scotland","UK, Scotland, Edinburgh",54582.61,54582.61,1,,,IT Jobs,2026-03-26T22:02:02Z,"Do you thrive on solving complex challenges, uncovering insights, and driving innovation with advanced analytics? If so, we could have the perfect opportunity for you! We're seeking an experienced Data Scientist to join our award-winning Digital team at Stantec. You will be working alongside leading Analysts and Data Engineering experts to transform how we and our clients harness data. As a key member of our team, you'll play a critical role in shaping digital strategies, particularly within th…",https://www.adzuna.co.uk/jobs/details/5679721717?utm_medium=api&utm_source=c0698c3f,data scientist,Edinburgh
5753318079,Data Scientist (Product Analytics),Wordsmith AI,"Edinburgh, Scotland","UK, Scotland, Edinburgh",68410.25,68410.25,1,,full_time,IT Jobs,2026-06-05T17:02:11Z,"Data Scientist (Product Analytics) Edinburgh or London Wordsmith Wordsmith is building the legal operations platform for in-house teams, and we are growing fast. We believe in-house legal is becoming one of the most important functions in the AI era. Every business is moving faster, but legal work is still too often scattered across inboxes, chats, documents, and disconnected systems. Wordsmith brings that work into one system. Requests come in from across the business, AI agents handle the rou…",https://www.adzuna.co.uk/jobs/details/5753318079?utm_medium=api&utm_source=c0698c3f,data scientist,Edinburgh
5776463121,Data Scientist - Applied AI (Go-To-Market),Trustpilot,"Edinburgh, Scotland","UK, Scotland, Edinburgh",64399.96,64399.96,1,contract,full_time,Scientific & QA Jobs,2026-06-25T17:45:47Z,"At Trustpilot, were on an incredible journey. Were a profitable, high-growth FTSE-250 company with a big vision: to become the universal symbol of trust. We run the worlds largest open customer review platform, and while weve come a long way, theres still so much exciting work to do. Come join us at the heart of trust! *This is a Fixed-Term Contract (FTC) for a duration of 12 months. From reviews to user behaviors to internal systems, at Trustpilot, we truly have big data. Every month, more tha…",https://www.adzuna.co.uk/jobs/details/5776463121?utm_medium=api&utm_source=c0698c3f,data scientist,Edinburgh
5776463029,Data Scientist - Applied AI (Go-To-Market),Trustpilot,"Edinburgh, Scotland","UK, Scotland, Edinburgh",65935.02,65935.02,1,contract,full_time,Scientific & QA Jobs,2026-06-25T17:45:39Z,"At Trustpilot, were on an incredible journey. Were a profitable, high-growth FTSE-250 company with a big vision: to become the universal symbol of trust. We run the worlds largest open customer review platform, and while weve come a long way, theres still so much exciting work to do. Come join us at the heart of trust! *This is a Fixed-Term Contract (FTC) for a duration of 12 months. From reviews to user behaviors to internal systems, at Trustpilot, we truly have big data. Every month, more tha…",https://www.adzuna.co.uk/jobs/details/5776463029?utm_medium=api&utm_source=c0698c3f,data scientist,Edinburgh
5737563509,Data Scientist - Applied AI (Go-To-Market) 12 Months Fixed Term,Trustpilot,"Edinburgh, Scotland","UK, Scotland, Edinburgh",63420.52,63420.52,1,contract,,Scientific & QA Jobs,2026-05-22T13:16:17Z,"At Trustpilot, we're on an incredible journey. We're a profitable, high-growth FTSE-250 company with a big vision: to become the universal symbol of trust. We run the world's largest open customer review platform, and while we've come a long way, there's still so much exciting work to do. Come join us at the heart of trust! *This is a Fixed-Term Contract (FTC) for a duration of 12 months. From reviews to user behaviors to internal systems, at Trustpilot, we truly have big data. Every month, mor…",https://www.adzuna.co.uk/jobs/details/5737563509?utm_medium=api&utm_source=c0698c3f,data scientist,Edinburgh
5789752564,AI Solution Architect - Senior Manager/Associate Director Capital Markets,Datatech Analytics,"Edinburgh, Scotland","UK, Scotland, Edinburgh",121942.24,121942.24,1,permanent,,IT Jobs,2026-07-06T09:17:43Z,"AI Solution Architect - Senior Manager/Associate Director | Capital Markets Location: Edinburgh Working pattern: Hybrid Salary: Compensation aligned to experience and seniority Ref: J13118 Senior AI Solution Architects are required to support the design, implementation and scaling of advanced AI solutions within financial services and capital markets environments. This role would suit an experienced professional with a strong background in AI, cloud and data architecture, with experience design…",https://www.adzuna.co.uk/jobs/details/5789752564?utm_medium=api&utm_source=c0698c3f,data scientist,Edinburgh
5795269428,AI Engineer Placement Programme No Experience Needed,IT Online Learning,"Edinburgh, Scotland","UK, Scotland, Edinburgh",75000,75000,0,permanent,,IT Jobs,2026-07-10T09:32:24Z,"AI Engineer Placement Programme no experience needed From £45,000 to £75,000 per annum AI Trainee Engineer £45,000£75,000 Job Programme This is a self-funded programme that leads to employment, fees apply. Job Guarantee Complete the programme and get a job, or get your course fees back. Location: UK Wide (Remote Opportunities Available) Looking to start a career in AI Engineering? We are offering a structured pathway into AI Engineering, designed to help you enter one of the fastest-growing sec…",https://www.adzuna.co.uk/jobs/details/5795269428?utm_medium=api&utm_source=c0698c3f,data scientist,Edinburgh
5768365244,Data Engineer,Royal London Group,"Edinburgh, Scotland","UK, Scotland, Edinburgh",58589.66,58589.66,1,permanent,,IT Jobs,2026-06-18T21:30:18Z,"Job Title: Data Engineer Contract Type: Permanent Location: Alderley Park (Wilmslow) or Glasgow Working Style: Hybrid 50% home/office based We have a fantastic opportunity for a Data Engineer to join Royal London’s Analytics Engineering Team within our Group Data & AI Office function. As a Data Engineer you will define, manage, and deliver the data, tools and other technical assets to enable analytics, data science, and machine learning projects. These initiatives will create insights, answer k…",https://www.adzuna.co.uk/jobs/details/5768365244?utm_medium=api&utm_source=c0698c3f,data scientist,Edinburgh
5415418201,AI Technical Recruiter/Business Development Manager (AI POD Solutions),MaxAccelerate,"Edinburgh, Scotland","UK, Scotland, Edinburgh",59961.45,59961.45,1,,full_time,Sales Jobs,2025-09-26T14:31:32Z,"Location: Remote (Work from anywhere) or HQ in Dubai Career Growth: Opportunity to move into a Director position within 24-36 months Competitive base salary high commission structure About Us Maxaccelerate Technology Group is a global leader in AI-driven technology solutions and consulting. We specialize in providing AI POD solutions —dedicated teams of AI engineers, data scientists, ML specialists, and AI consultants —to help businesses scale their AI capabilities efficiently. As part of o…",https://www.adzuna.co.uk/jobs/details/5415418201?utm_medium=api&utm_source=c0698c3f,data scientist,Edinburgh
5809035271,Data & AI Delivery Senior Manager/Associate Director Capital Markets,Datatech Analytics,"Edinburgh, Scotland","UK, Scotland, Edinburgh",90709.52,90709.52,1,permanent,,Consultancy Jobs,2026-07-21T10:01:11Z,Data & AI Delivery Senior Manager/Associate Director | Capital Markets Location: Edinburgh Working pattern: Hybrid Salary: Compensation aligned to experience and seniority Ref: J13121 Senior Data & AI Delivery professionals are required to lead the delivery of complex data transformation and AI programmes within financial services and capital markets environments. You will bring experience delivering large scale data and AI initiatives within complex environments and play a key role in shaping …,https://www.adzuna.co.uk/jobs/details/5809035271?utm_medium=api&utm_source=c0698c3f,data scientist,Edinburgh
5804500077,Senior Fraud Strategy Analyst,J.P. Morgan,"Edinburgh, Scotland","UK, Scotland, Edinburgh",39931.74,39931.74,1,,,Accounting & Finance Jobs,2026-07-17T08:17:19Z,"hackajob is collaborating with J.P. Morgan to connect them with exceptional professionals for this role. JOB DESCRIPTION As a Fraud Analytics Specialist in the Fraud Analytics team, you will develop and implement strategies to detect and prevent fraudulent activities. You will use analytics to support fraud products, operations, and financial crime initiatives, ensuring the safety of our customers and the bank. You will collaborate with cross-functional teams to translate fraud strategies into …",https://www.adzuna.co.uk/jobs/land/ad/5804500077?se=JMsSqA6G8RGJg-uPs_L7lA&utm_medium=api&utm_source=c0698c3f&v=15952FBF756E38606DCC3E727A9120955A568412,data scientist,Edinburgh
5594473606,Senior MLOps Engineer,Optima Partners,"Edinburgh City Centre, Edinburgh","UK, Scotland, Edinburgh, Edinburgh City Centre",97049.73,97049.73,1,,,IT Jobs,2026-01-21T19:26:03Z,"As an MLOps Engineer, you will play a pivotal role in designing, building, and operating the platforms, pipelines, and infrastructure that enable machine learning solutions to move reliably from experimentation to production. This is a blended role combining MLOps, Data Engineering, and DevOps, well-suited to an engineer who enjoys working across the full ML and data lifecycle. You will work within dynamic, multi-disciplinary project teams, collaborating closely with data scientists, software e…",https://www.adzuna.co.uk/jobs/details/5594473606?utm_medium=api&utm_source=c0698c3f,data scientist,Edinburgh
5804704718,AI Engineer Placement Programme,IT Online Learning,"Edinburgh, Scotland","UK, Scotland, Edinburgh",75000,75000,0,,full_time,IT Jobs,2026-07-17T10:45:24Z,"Salary: £75,000 - 75,000 per year Requirements: We welcome candidates with no prior experience in AI engineering. We require a commitment to complete our self-funded training programme and meet all programme requirements. We expect candidates to actively engage with our recruitment support process. We require learners to complete and pass all required qualifications to be eligible for our job guarantee. We offer and support training in Python, machine learning, AI systems, and AWS Certified Clo…",https://www.adzuna.co.uk/jobs/details/5804704718?utm_medium=api&utm_source=c0698c3f,data scientist,Edinburgh
5638644137,Client Director - Financial Services,Optima Partners,"Edinburgh City Centre, Edinburgh","UK, Scotland, Edinburgh, Edinburgh City Centre",83113.22,83113.22,1,,,Sales Jobs,2026-02-20T20:08:57Z,"About us Want to shape the future of AI led transformation? So do we. At Optima Partners, we connect business context, advanced analytics and engineering rigour to help organisations solve their most complex challenges and deliver measurable outcomes at speed. Founded in 2013 and headquartered in Edinburgh, Optima is an AI and data consultancy specialising in transformation across Financial Services & Insurance, Energy, Telecoms and Life Sciences. Backed by significant recent investment from Gr…",https://www.adzuna.co.uk/jobs/details/5638644137?utm_medium=api&utm_source=c0698c3f,data scientist,Edinburgh
5784391663,AI Engineer - 6 Month Contract,Cathcart Technology,"Edinburgh, Scotland","UK, Scotland, Edinburgh",130000,156000,0,contract,,IT Jobs,2026-07-01T22:28:58Z,"AI Engineer - Edinburgh An AI Engineer is urgently required by our client based in Edinburgh for a 6-month contract, with a very high chance of extension. The Role: Their Edinburgh development centre is home to circa 15 Engineers (and the team is constantly growing!), working with cutting-edge technologies and continuing to push forward with new products and tech. They're building a new team of ML & AI Engineers. As a result, they're looking for an Engineer with AI & ML - who will be expected t…",https://www.adzuna.co.uk/jobs/land/ad/5784391663?se=JMsSqA6G8RGJg-uPs_L7lA&utm_medium=api&utm_source=c0698c3f&v=880F7B3F1735303F56E96D6862F51B5CCB70C5AA,data scientist,Edinburgh
5636038388,Senior Data Engineer,Atto,"Edinburgh, Scotland","UK, Scotland, Edinburgh",70000,80000,0,,full_time,IT Jobs,2026-02-19T13:29:51Z,"Your role As a Senior Data Engineer with Atto, you will be part of our Data Science & Engineering team, helping our customers use transactional intelligence to drive smarter financial decisions and build impactful products. You’ll play a key role in designing and delivering scalable, production-ready analytical solutions that turn complex data into meaningful insights. You will own and improve the systems that ingest, transform, and serve large-scale transactional data sets. You will be respons…",https://www.adzuna.co.uk/jobs/details/5636038388?utm_medium=api&utm_source=c0698c3f,data scientist,Edinburgh
5661595043,Senior Data Engineer,Wrisk,"Edinburgh, Scotland","UK, Scotland, Edinburgh",70000,80000,0,,full_time,IT Jobs,2026-03-11T11:29:17Z,"As a Senior Data Engineer with Atto, you will be part of our Data Science & Engineering team, helping our customers use transactional intelligence to drive smarter financial decisions and build impactful products. You’ll play a key role in designing and delivering scalable, production-ready analytical solutions that turn complex data into meaningful insights. You will own and improve the systems that ingest, transform, and serve large-scale transactional data sets. You will be responsible for d…",https://www.adzuna.co.uk/jobs/details/5661595043?utm_medium=api&utm_source=c0698c3f,data scientist,Edinburgh
5792793655,Research Associate - Innovation Expert for the Mathematics-Driven Innovation Centre (M-DICE),Heriot-Watt University,"Hermiston, Currie","UK, Scotland, Edinburgh, Currie, Hermiston",47340.37,47340.37,1,contract,full_time,Scientific & QA Jobs,2026-07-08T16:41:28Z,"Description Role: Research Associate in Mathematical and Computer Science Grade and Salary: Grade 7 (37,694 - £47,389) FTE and working pattern : Full-time (35 hours per week), Fixed Term for 1 year. We have 2 opportunities available. Holiday Entitlement: 33 days annual leave plus 9 buildings closed days (and Christmas Eve when it falls on a weekday) Purpose of the role Heriot-Watt University has established a reputation for world-class teaching and leading-edge, relevant research, which has mad…",https://www.adzuna.co.uk/jobs/land/ad/5792793655?se=JMsSqA6G8RGJg-uPs_L7lA&utm_medium=api&utm_source=c0698c3f&v=9660F594D8F381D70DEA303FA104A84B93600384,data scientist,Edinburgh
5806660958,"Associate/Vice President, AI Infrastructure Engineer",BlackRock,"Edinburgh, Scotland","UK, Scotland, Edinburgh",63206.48,63206.48,1,,,IT Jobs,2026-07-19T01:53:54Z,"About this role At BlackRock, technology underpins everything we do. AI is a core strategic priority for the firm, embedded across Aladdin and our investment, client, and operational platforms. We are seeking an AI Infrastructure Engineer to help build and operate the foundational infrastructure that enables AI systems to scale safely, securely, and reliably across the enterprise. This role sits within Aladdin Platform Engineering and focuses on the infrastructure and platform services required…",https://www.adzuna.co.uk/jobs/details/5806660958?utm_medium=api&utm_source=c0698c3f,data scientist,Edinburgh
5317887552,Lead Data Engineer,Scott Logic,"Edinburgh, Scotland","UK, Scotland, Edinburgh",56571.15,56571.15,1,,full_time,IT Jobs,2025-07-23T11:16:50Z,"We work with some of the UK’s biggest companies and government departments to provide a pragmatic approach to technology, delivering bespoke software solutions and expert advice. Our clients are increasingly looking to us to help them make the best use of their data. In building data platforms and pipelines, our data engineers create the foundation for diverse data & analytics solutions, including data science and AI. They build data lakes and warehouses, create the processes to extract or acce…",https://www.adzuna.co.uk/jobs/details/5317887552?utm_medium=api&utm_source=c0698c3f,data scientist,Edinburgh
5317884867,Senior Data Engineer,Scott Logic,"Edinburgh, Scotland","UK, Scotland, Edinburgh",55047.03,55047.03,1,,full_time,IT Jobs,2025-07-23T11:11:53Z,"We work with some of the UK’s biggest companies and government departments to provide a pragmatic approach to technology, delivering bespoke software solutions and expert advice. Our clients are increasingly looking to us to help them make the best use of their data. In building data platforms and pipelines, our data engineers create the foundation for diverse data & analytics solutions, including data science and AI. They build data lakes and warehouses, create the processes to extract or acce…",https://www.adzuna.co.uk/jobs/details/5317884867?utm_medium=api&utm_source=c0698c3f,data scientist,Edinburgh
5804874460,Client Delivery Advocate - Analyst,iCapital,"Edinburgh, Scotland","UK, Scotland, Edinburgh",28759.29,28759.29,1,,,Accounting & Finance Jobs,2026-07-17T13:50:57Z,"About the Role iCapital is seeking a Client Delivery Advocate Analyst to join the Data Solutions team. This individual must be comfortable working in a dynamic, performance-driven, fast-paced environment, and is committed to delivering a high-quality, accurate product on a time-sensitive basis. Daily activities will be diverse, from setting up and maintaining software applications, to assisting clients with issues, special projects, sales calls, and helping with all the non-related tasks associ…",https://www.adzuna.co.uk/jobs/details/5804874460?utm_medium=api&utm_source=c0698c3f,data scientist,Edinburgh
5698397759,Consultant - Content Supply Chain,Optima Partners,"Edinburgh City Centre, Edinburgh","UK, Scotland, Edinburgh, Edinburgh City Centre",48558.27,48558.27,1,,,Consultancy Jobs,2026-04-13T21:36:18Z,"Consultant – Content Supply Chain Who we are Optima Partners is a forward-thinking professional services firm on an exciting growth trajectory. As we scale from 80 to 200 employees over the next two years, we are strengthening our team and are now looking for Content Strategy, Ops and Supply Chain Consultants. We work with leading consumer brands to tackle and overcome complex business and customer problems to drive transformation and champion customer-centric agendas. We are proud to include s…",https://www.adzuna.co.uk/jobs/details/5698397759?utm_medium=api&utm_source=c0698c3f,data scientist,Edinburgh
